sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,sy_dist
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2014,Space,302.9790000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,1004.1000000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,2,0,Transit,2016,Space,515.3340000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1303.2200000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1699.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1078.4600000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,1430.8400000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,868.0560000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,1146.1000000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,506.4340000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,1,0,Transit,2016,Space,971.3250000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit,2014,Space,66.8624000
1,4,0,Transit Timing Variations,2022,Multiple Locales,66.8624000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,2462.9400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,1197.0400000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,738.2610000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,1027.2100000
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,688.7950000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,835.8820000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,1,0,Transit,2016,Space,455.3580000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,4,0,Transit,2016,Space,453.7950000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,1,0,Transit,2016,Space,497.0930000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,2,0,Transit,2014,Space,391.0380000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,723.4310000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,1038.3500000
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,544.4560000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,640.4090000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,492.8940000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1066.4600000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,1,0,Transit,2016,Space,1198.2500000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,2,0,Transit,2016,Space,852.2040000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
1,1,0,Transit,2016,Space,1385.7000000
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
2,1,0,Transit,2011,Space,
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,2,0,Transit,2014,Space,583.8590000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,752.2370000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1425.4300000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,1493.6400000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,2163.9000000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,962.1830000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,1530.3000000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,572.4030000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,1396.4100000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,535.0480000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,1,0,Transit,2016,Space,694.8900000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,2,0,Transit,2014,Space,301.1830000
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,1660.4800000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,755.6780000
1,1,0,Transit,2016,Space,1167.4900000
1,1,0,Transit,2016,Space,1167.4900000
1,1,0,Transit,2016,Space,1167.4900000
1,1,0,Transit,2016,Space,1167.4900000
